FROM_ID,TO_ID,DURATION_H,DIST_KM
"12","2",11.4649138888889,653.66025
"12","3",11.5147111111111,656.11556
"12","4",10.3763472222222,550.82513
"12","5",10.9017027777778,585.30956
"12","6",15.6206638888889,886.868
"12","7",10.8945583333333,579.19713
"12","8",11.4046944444444,653.80963
"12","9",15.2540138888889,861.83619
"12","10",6.43553611111111,360.19622
"12","11",6.46795833333333,362.77238
"12","12",0,0
"12","13",5.95287222222222,329.26859
"12","14",6.42178333333333,360.17272
"12","15",7.84202777777778,437.54484
"12","16",13.3479916666667,742.07606
"12","17",7.608075,429.30753
"12","18",8.6324,477.02888
"12","19",7.86119166666667,447.83125
"12","20",5.9359,341.86113
"12","21",8.6324,477.02888
"13","2",5.52394444444444,306.53081
"13","3",5.57374166666667,308.98609
"13","4",5.91813333333333,322.41169
"13","5",6.47326388888889,363.01488
"13","6",9.73759444444444,554.86781
"13","7",6.46611944444444,356.90247
"13","8",5.463725,306.68019
"13","9",9.39349166666667,556.73713
"13","10",3.85964166666667,205.17691
"13","11",3.07820277777778,165.48455
"13","12",5.9714,329.1385
"13","13",0,0
"13","14",3.04835277777778,163.453
"13","15",5.50779444444444,291.609
"13","16",7.46491944444444,410.07591
"13","17",6.23070555555556,343.14784
"13","18",6.86985277777778,379.41272
"13","19",6.08083611111111,330.23853
"13","20",5.73824166666667,326.45644
"13","21",6.86985277777778,379.41272
"14","2",7.33276944444444,402.56844
"14","3",7.38256666666667,405.02372
"14","4",7.72695833333333,418.44931
"14","5",8.28208888888889,459.05253
"14","6",10.2138222222222,548.38238
"14","7",8.27494444444444,452.94009
"14","8",7.27255,402.71784
"14","9",9.84717222222222,523.35056
"14","10",2.94601944444444,149.76683
"14","11",2.16458055555556,110.07446
"14","12",6.488025,360.15809
"14","13",3.08968055555556,164.17252
"14","14",0,0
"14","15",4.59417222222222,236.19892
"14","16",7.94114722222222,403.59047
"14","17",5.74399166666667,294.28703
"14","18",6.41084166666667,330.77847
"14","19",5.59412222222222,281.37772
"14","20",5.61624166666667,306.82263
"14","21",6.41084166666667,330.77847
"15","2",9.88843055555555,535.29613
"15","3",9.93823055555555,537.75144
"15","4",10.2826194444444,551.177
"15","5",10.83775,591.78019
"15","6",9.43543333333333,523.33322
"15","7",10.8306055555556,585.66781
"15","8",9.82821111111111,535.4455
"15","9",9.06878611111111,498.30141
"15","10",1.80116944444444,90.65136
"15","11",2.78025277777778,135.49856
"15","12",7.77251666666667,437.35294
"15","13",5.50520277777778,292.36359
"15","14",4.60364166666667,237.704
"15","15",0,0
"15","16",7.16276111111111,378.54131
"15","17",4.05191111111111,208.72506
"15","18",2.91954166666667,143.94056
"15","19",3.90204444444444,195.81577
"15","20",4.82886944444444,275.22809
"15","21",2.91954166666667,143.94056
"16","2",5.71699166666667,309.04875
"16","3",5.76678888888889,311.50406
"16","4",6.11118055555556,324.92966
"16","5",6.47070555555556,352.69178
"16","6",3.32774444444444,180.23756
"16","7",6.65916666666667,359.42044
"16","8",5.65677222222222,309.19816
"16","9",2.57566944444444,128.37912
"16","10",7.5327,402.72741
"16","11",7.32271388888889,391.24247
"16","12",13.37175,742.32144
"16","13",7.50794722222222,413.69013
"16","14",8.00379444444444,403.51247
"16","15",7.23682777777778,379.78044
"16","16",0,0
"16","17",10.3306694444444,547.24763
"16","18",8.68308333333333,466.82031
"16","19",10.1808027777778,534.33831
"16","20",10.4051611111111,581.72613
"16","21",8.68308333333333,466.82031
"17","2",11.2292944444444,627.49056
"17","3",11.2790916666667,629.94581
"17","4",11.6234833333333,643.37144
"17","5",12.1786138888889,683.97463
"17","6",12.4961638888889,692.655
"17","7",12.1714694444444,677.86219
"17","8",11.169075,627.63994
"17","9",12.1295138888889,667.62319
"17","10",2.85494166666667,145.73686
"17","11",3.86147777777778,193.50169
"17","12",7.70168611111111,429.69003
"17","13",6.2508,343.80263
"17","14",5.68486944444444,295.70713
"17","15",3.99103888888889,209.52628
"17","16",10.2234916666667,547.86313
"17","17",0,0
"17","18",2.76036666666667,138.92848
"17","19",0.775391666666667,32.17493
"17","20",2.36624722222222,114.23231
"17","21",2.76036666666667,138.92848
"18","2",11.3624305555556,623.5065
"18","3",11.4122277777778,625.96181
"18","4",11.7566166666667,639.38738
"18","5",12.31175,679.99056
"18","6",10.9094333333333,611.54363
"18","7",12.3046027777778,673.87819
"18","8",11.3022083333333,623.65588
"18","9",10.5427833333333,586.51175
"18","10",3.51227777777778,175.70103
"18","11",4.51881666666667,223.46584
"18","12",8.61162222222222,469.48809
"18","13",6.86676944444444,373.56563
"18","14",6.34220555555556,325.67128
"18","15",2.85073333333333,143.71317
"18","16",8.63675833333333,466.75169
"18","17",2.71818055555556,131.67652
"18","18",0,0
"18","19",2.56831111111111,118.76721
"18","20",4.25184166666667,232.34883
"18","21",0,0
"19","2",11.0995694444444,613.83044
"19","3",11.1493666666667,616.28575
"19","4",11.4937583333333,629.71131
"19","5",12.0488888888889,670.31456
"19","6",12.3664388888889,678.99494
"19","7",12.0417444444444,664.20213
"19","8",11.03935,613.97988
"19","9",11.9997888888889,653.96313
"19","10",2.72521666666667,132.07678
"19","11",3.73175277777778,179.84159
"19","12",7.94912222222222,448.83225
"19","13",6.121075,330.14253
"19","14",5.55514166666667,282.04703
"19","15",3.86131388888889,195.8662
"19","16",10.0937638888889,534.203
"19","17",0.752958333333333,32.36175
"19","18",2.63063888888889,125.26841
"19","19",0,0
"19","20",2.61368055555556,133.37453
"19","21",2.63063888888889,125.26841
"20","2",10.7696472222222,610.65219
"20","3",10.8194444444444,613.1075
"20","4",11.1638361111111,626.53306
"20","5",11.7189666666667,667.13625
"20","6",12.713675,726.61019
"20","7",11.7118222222222,661.02388
"20","8",10.7094277777778,610.80156
"20","9",12.3470277777778,701.57838
"20","10",3.49321666666667,192.48038
"20","11",4.07899166666667,227.45688
"20","12",5.95447777777778,340.70363
"20","13",5.79115277777778,326.96428
"20","14",5.64457222222222,307.32919
"20","15",5.00063055555556,276.68206
"20","16",10.4410027777778,581.81825
"20","17",2.23795833333333,103.65248
"20","18",4.26949722222222,229.26308
"20","19",2.49107777777778,122.17622
"20","20",0,0
"20","21",4.26949722222222,229.26308
"21","2",11.3624305555556,623.5065
"21","3",11.4122277777778,625.96181
"21","4",11.7566166666667,639.38738
"21","5",12.31175,679.99056
"21","6",10.9094333333333,611.54363
"21","7",12.3046027777778,673.87819
"21","8",11.3022083333333,623.65588
"21","9",10.5427833333333,586.51175
"21","10",3.51227777777778,175.70103
"21","11",4.51881666666667,223.46584
"21","12",8.61162222222222,469.48809
"21","13",6.86676944444444,373.56563
"21","14",6.34220555555556,325.67128
"21","15",2.85073333333333,143.71317
"21","16",8.63675833333333,466.75169
"21","17",2.71818055555556,131.67652
"21","18",0,0
"21","19",2.56831111111111,118.76721
"21","20",4.25184166666667,232.34883
"21","21",0,0
