id,lat,lon
279788989,41.8814155,12.5191521
279878641,41.8729950,12.5144256
280114851,41.8814024,12.4679109
280155143,41.8894610,12.5009036
280888442,41.8767866,12.5255870
281140126,41.8755287,12.5146119
281140127,41.8748860,12.5152695
281140562,41.8741999,12.5186098
281140563,41.8742663,12.5193287
281141273,41.8719288,12.5175772
281348356,41.8965137,12.4710680
281348357,41.8951519,12.4741025
281348358,41.8936532,12.4786635
281348359,41.8960295,12.4735047
281348360,41.8929056,12.4767467
281348403,41.8762653,12.4999450
281348404,41.8757912,12.5012652
281351519,41.8963253,12.4922226
281351996,41.8777420,12.5279087
281351999,41.8794122,12.5214648
281352641,41.8915913,12.5003989
281643625,41.8756990,12.5040270
300578572,41.8967637,12.5128350
300580540,41.9057105,12.5004471
300607490,41.8948347,12.5141190
302112951,41.8824822,12.5028633
302112953,41.8796954,12.5043822
307552031,41.8737956,12.5298946
307961720,41.8878479,12.4766733
309560164,41.8850057,12.5211854
309560165,41.8855196,12.5243747
309566299,41.8720562,12.5130822
309569305,41.9065110,12.4689015
309569311,41.9067399,12.4730376
309569715,41.8749397,12.4853099
319116317,41.8799635,12.5015671
327114989,41.8937726,12.5010324
330879692,41.8814955,12.5118739
332092567,41.8799604,12.5109311
332092570,41.8800978,12.5109295
332092590,41.8800188,12.5100492
332093624,41.8785749,12.5159890
336591735,41.8805969,12.5187041
336591743,41.8863673,12.5215069
336636532,41.8731925,12.5245107
336636539,41.8725932,12.5227995
356707639,41.9100931,12.5181099
358421553,41.8999853,12.4730011
358421556,41.9007295,12.4718166
388853793,41.9022870,12.5061727
388853795,41.9023476,12.5048237
388907969,41.9077256,12.5255347
388924805,41.8784002,12.5079271
388983995,41.8869371,12.4949446
388984003,41.8877413,12.4945190
393466818,41.8749607,12.4893529
394259748,41.8991099,12.5210433
410773095,41.8790366,12.5012020
410773096,41.8784050,12.5023735
410780417,41.8802285,12.5124769
410783553,41.8999505,12.4797698
413495062,41.8846824,12.4686045
414271434,41.8879009,12.5349727
420456010,41.8783744,12.5185665
445696058,41.8783986,12.5109557
448927785,41.9103117,12.4994997
454458848,41.9023253,12.4970061
458406152,41.8755266,12.5222785
469543591,41.8835069,12.5215555
469752228,41.9032046,12.4797159
469752582,41.8903641,12.5029448
495048544,41.8931484,12.4742935
495048559,41.9030148,12.4832907
495101708,41.8756305,12.5183690
495101720,41.8756848,12.5203364
495113034,41.8913309,12.4934283
497353710,41.8844827,12.4801727
508307502,41.8769272,12.4747303
508307504,41.8755739,12.4904310
521790367,41.8917972,12.4738407
521790371,41.8924195,12.4726316
550325587,41.8994971,12.4694562
550325611,41.8995059,12.4706953
551785500,41.8829156,12.4997696
551832306,41.8783991,12.5045821
551832340,41.8788460,12.5033509
560447974,41.9042563,12.5025384
639673131,41.8909269,12.4670359
639673153,41.8924941,12.4668470
639673162,41.8970300,12.4674700
639673167,41.8974687,12.4668910
639673187,41.8993868,12.4659264
639831941,41.8818805,12.4648160
639831963,41.8895501,12.4671497
666060909,41.9112267,12.4763574
666062346,41.9111368,12.4759694
678536235,41.8913504,12.5342468
685457655,41.8902623,12.4867108
685461877,41.8891234,12.4875779
685465031,41.8793236,12.4912644
685465032,41.8829819,12.4915911
953841622,41.9066282,12.4830301
953890053,41.8887986,12.4879526
953890062,41.8909850,12.4883755
953909049,41.8922771,12.4823800
953909053,41.9009517,12.4761698
953909059,41.8889852,12.4968765
956687235,41.8975301,12.5059936
1043162429,41.9016448,12.4749282
1118942777,41.9035946,12.5160385
1118942799,41.9028248,12.5140854
1118942806,41.9016852,12.5169095
1118942831,41.9030954,12.5163058
1118942876,41.9041301,12.5168761
1119375650,41.8887164,12.4685461
1142436425,41.8758112,12.4874778
1147711810,41.8839710,12.4748427
1152505212,41.8886600,12.5315026
1152505214,41.8851722,12.5172499
1157932638,41.8867552,12.4954695
1166403864,41.9047364,12.4771040
1166747360,41.8923809,12.5044293
1168549494,41.9009730,12.4692740
1170494282,41.8900377,12.4942213
1186377713,41.9021767,12.5127472
1186377715,41.9025091,12.5122481
1186379825,41.9027046,12.5141674
1191560472,41.9118809,12.4686485
1212697221,41.9029123,12.5026762
1228199662,41.8790442,12.5010015
1228398937,41.8812186,12.4991854
1228398969,41.8807630,12.4995028
1232930125,41.9016699,12.5187675
1248116067,41.9002564,12.4846755
1253210982,41.9027043,12.4807826
1262595088,41.8763427,12.5199403
1286444368,41.9115171,12.5233264
1297064089,41.9080178,12.4660357
1328464530,41.9033008,12.4681521
1340634230,41.9088122,12.4949353
1341735160,41.8975775,12.4735763
1341744302,41.8967572,12.4722975
1341744308,41.8963592,12.4723337
1343937563,41.8848979,12.5106827
1349038366,41.8896126,12.4711186
1388737109,41.9052695,12.4759791
1393843656,41.9105360,12.5134873
1393905944,41.8923696,12.4756264
1397809372,41.9051228,12.4899895
1407542660,41.8952404,12.4919485
1410727606,41.9024909,12.4855319
1410730478,41.9016843,12.4846068
1410731988,41.8990523,12.4709469
1412552556,41.8876892,12.5069638
1416937151,41.9041525,12.4879387
1417673738,41.8978014,12.4701701
1421868281,41.9001888,12.4765418
1429380536,41.9032327,12.4752772
1429382773,41.9025010,12.4729627
1436034864,41.9005010,12.4670840
1464397418,41.8839025,12.5118464
1468051863,41.8873502,12.4658468
1468545317,41.8798836,12.4663716
1479202496,41.8930647,12.4737926
1485692256,41.8969090,12.4698071
1515874712,41.8932048,12.4710362
1528871492,41.8858499,12.4697335
1530077751,41.8873555,12.4717959
1536713988,41.8857648,12.4663192
1536760433,41.8833141,12.4690666
1542236935,41.8899577,12.4745550
1542236936,41.8900910,12.4745833
1542745894,41.8985017,12.5183432
1546275854,41.8729095,12.5256257
1546277700,41.8736673,12.5267604
1546285109,41.8738666,12.5255837
1565325823,41.8890690,12.4718037
1567119678,41.8816432,12.4767978
1567119679,41.8802521,12.4762292
1594842671,41.8911913,12.5203552
1605062945,41.8943810,12.4768045
1606505050,41.8717870,12.4798625
1623595300,41.9045031,12.5024303
1641015863,41.9010723,12.4835292
1656861982,41.8907173,12.4883955
1686449476,41.9050939,12.5002352
1701085924,41.8901521,12.5072327
1701226235,41.8890191,12.5019658
1703615330,41.8716891,12.4835607
1703615337,41.8814962,12.4808060
1709280191,41.8913190,12.4911794
1729006478,41.9076916,12.4795284
1749626671,41.9095513,12.4708859
1750847857,41.8911193,12.5091198
1757121430,41.9098324,12.4666324
1768600407,41.8848734,12.5230186
1786266531,41.8825717,12.5056194
1787512204,41.9094647,12.5215347
1793356716,41.9127700,12.5205810
1796927440,41.9070932,12.4642989
1812711628,41.8920354,12.4690449
1880658315,41.9053673,12.4866056
1916102399,41.8759198,12.4643241
2001966313,41.8867201,12.4694468
2069456580,41.8733475,12.4659082
2101954153,41.9084099,12.5355410
2105948243,41.8968428,12.4878685
2125461285,41.9114631,12.4755263
2127629609,41.9064805,12.4797208
2147111497,41.8814672,12.5228959
2147125780,41.8845973,12.5229276
2178477570,41.9107559,12.4706472
2262016573,41.9087151,12.5197362
2265009228,41.9096646,12.4646826
2276193954,41.9083597,12.4672098
2297670786,41.9039178,12.4672117
2333139638,41.8929778,12.5358270
2351682450,41.8754960,12.5279220
2418161850,41.9117709,12.4985899
2420554497,41.8794579,12.4969689
2491626145,41.9044573,12.5154740
2522559251,41.8772495,12.5327023
2522559257,41.8860331,12.5323736
2537299968,41.8911676,12.4987211
2642163020,41.9055923,12.4704194
2679604597,41.9068482,12.5157262
2724305949,41.8877205,12.5020523
2735002363,41.8943198,12.4661696
2735002367,41.9007708,12.4903509
2735002372,41.9015583,12.4731538
2735002378,41.9017060,12.4735726
2743701013,41.8745565,12.4834654
2746642187,41.8753376,12.5275711
2753902519,41.8863399,12.5301027
2830517842,41.8954809,12.4730247
2843428986,41.9109325,12.5196292
2924531713,41.8842576,12.5255654
2963529033,41.9111271,12.5012699
3056141350,41.8911658,12.4821627
3098527533,41.8915162,12.4841145
3139782381,41.8751938,12.4673051
3141163956,41.8915328,12.4642862
3447037973,41.9066079,12.4901043
3471914044,41.9071837,12.5122301
3471923482,41.9086229,12.5109788
3471930664,41.9060414,12.5134565
3471933568,41.9080590,12.5130756
3531834099,41.8994982,12.4779559
3531834100,41.9029623,12.4776281
3606092352,41.8913464,12.4793142
3780804950,41.8869249,12.4766411
3785014818,41.8873381,12.4934389
3786621294,41.8867114,12.4927208
3901523314,41.9041637,12.4780295
3971075458,41.8913665,12.4647462
3978214109,41.9037885,12.4818403
4211302026,41.9011761,12.5194486
4234653009,41.9084858,12.4746912
4244960720,41.8720559,12.5205065
4271278053,41.8995791,12.4883730
4393157076,41.9084421,12.5177436
4412504389,41.8813209,12.4709562
4450594029,41.9015700,12.4814682
4454926260,41.9110902,12.4960779
4474577790,41.8851516,12.4724923
4485188613,41.9027074,12.4981966
4514854791,41.9006431,12.5351298
4680258491,41.8857042,12.5171662
4732645569,41.9093037,12.4756049
4747280690,41.8847740,12.5290382
4779692288,41.9057532,12.4822969
4793929923,41.9078194,12.4885472
4847967785,41.8823007,12.5045574
4934063073,41.9028347,12.4863668
5009256923,41.9121179,12.5050469
5028312325,41.8946273,12.4796055
5028358421,41.9004304,12.4708497
5043344975,41.8831121,12.5337855
5108982397,41.8953899,12.4701707
5167443540,41.8955726,12.4931902
5169986803,41.8831653,12.4644445
5182512062,41.8908131,12.5132705
5265667721,41.9000488,12.4709577
5314059440,41.8863528,12.4901240
5316361874,41.8986925,12.4839181
5324611996,41.8993844,12.4767299
5340247517,41.8912427,12.4978518
5340252322,41.8913872,12.4973968
5401682644,41.8754391,12.4685682
5426719922,41.8885390,12.4781407
5426719923,41.8879054,12.4765943
5428648755,41.9024603,12.5151266
5434149100,41.9092092,12.5251915
5435192268,41.8928392,12.4788684
5535092255,41.8918027,12.4915049
5574714298,41.9054980,12.5264499
5732659653,41.8936702,12.4923174
5747437099,41.8849679,12.4787120
5801329944,41.8880861,12.4884569
5842514652,41.8732537,12.4670592
5879713140,41.9036564,12.5206581
5890483036,41.8804707,12.5086907
5950709211,41.9100125,12.5062668
5983183612,41.9033046,12.5229697
5991691219,41.9045057,12.5236815
6073117146,41.8957528,12.5145494
6166692772,41.9022915,12.5230344
6197788033,41.9042416,12.4661303
6205713285,41.8929075,12.4789270
6242864225,41.9081041,12.5200394
6280605307,41.8939824,12.4936946
6361380153,41.9058728,12.5256616
6401816622,41.8969309,12.5363560
6426417754,41.8935580,12.4754331
6427696156,41.8720971,12.4827950
6462027289,41.8839790,12.5092844
6510592888,41.9100440,12.5170020
6545701288,41.9004930,12.4962934
6547153465,41.8971021,12.4941377
6547164641,41.8924043,12.4870814
6616168986,41.8922741,12.4967144
6624702496,41.8896686,12.4655856
6841124063,41.8906387,12.4926345
6881095909,41.8902893,12.5125977
6960516844,41.9033750,12.5127190
7021581874,41.8775074,12.4749127
7085935353,41.8915996,12.4941883
7203154248,41.8882028,12.4955486
7780730299,41.8894611,12.4918788
7864731499,41.8806270,12.4996059
7869827179,41.8966257,12.4947587
8084582739,41.8902316,12.5329203
8097366741,41.8788186,12.5248722
8198966878,41.9037475,12.4653861
8258609183,41.8986407,12.4716667
8463666294,41.8745692,12.4726985
8478375653,41.8849246,12.5080692
8733401671,41.8797777,12.5365501
8969024868,41.8960302,12.5119083
9108120217,41.8877336,12.4847106
9111095195,41.9023271,12.5151661
9366038191,41.8762287,12.4735246
9385514491,41.8998639,12.4681380
9519088595,41.8784277,12.4962758
9738041464,41.8966070,12.4790429
9808393613,41.8777883,12.4882544
9866132252,41.9023777,12.4737526
9866160813,41.8936521,12.4744156
9866164519,41.8977661,12.4673514
9866169227,41.9030621,12.4750836
9878433809,41.8931080,12.4970398
9908462464,41.8971351,12.4660731
9983658444,41.8923945,12.4836941
10082714502,41.8919755,12.4818028
10117396942,41.9094638,12.4894406
10436409967,41.8759191,12.4719631
10595224163,41.8738315,12.4896496
10606691505,41.8752550,12.4681817
10763886211,41.8793666,12.4757593
10801687904,41.8959095,12.4683470
10956877341,41.8928286,12.5131742
10994133196,41.8909862,12.4825648
11042207451,41.9051166,12.5175862
11160649169,41.8817238,12.5010235
11167460918,41.8875976,12.4731139
