id,lat,lon,logo,nickname:pt,official_name:pt,official_status,official_status:ar,official_status:de,official_status:en,official_status:ru,ref:LOCODE,ref:nuts:3,de:name_index_city,de:place,name:prefix:de,state
1174544693,53.5109563,9.8507619,,,,,,,,,,,,,,Hamburg
4096390896,53.5114635,9.8565403,,,,,,,,,,,,,,Hamburg
4096399052,53.5112394,9.855737,,,,,,,,,,,,,,Hamburg
4096399395,53.510883,9.8526659,,,,,,,,,,,,,,Hamburg
4096399397,53.5109077,9.8519793,,,,,,,,,,,,,,Hamburg
4096399398,53.51091,9.8534746,,,,,,,,,,,,,,Hamburg
4096399399,53.5109252,9.8515012,,,,,,,,,,,,,,Hamburg
4096399400,53.5109276,9.8537388,,,,,,,,,,,,,,Hamburg
4096399402,53.5109603,9.8540727,,,,,,,,,,,,,,Hamburg
4096399405,53.510985,9.8519042,,,,,,,,,,,,,,Hamburg
4096399406,53.5109898,9.8515823,,,,,,,,,,,,,,Hamburg
4096399410,53.5110193,9.8546051,,,,,,,,,,,,,,Hamburg
183909116,53.5157681,9.8489483,,,,,,,,,,,,,,Hamburg
183909118,53.5158356,9.848426,,,,,,,,,,,,,,Hamburg
183909120,53.5153931,9.8465627,,,,,,,,,,,,,,Hamburg
183909121,53.5151634,9.8442452,,,,,,,,,,,,,,Hamburg
1577336781,53.5157964,9.8479553,,,,,,,,,,,,,,Hamburg
183909113,53.5158783,9.8536373,,,,,,,,,,,,,,Hamburg
183909115,53.5158275,9.8507349,,,,,,,,,,,,,,Hamburg
1174544639,53.511752,9.8579952,,,,,,,,,,,,,,Hamburg
1174544734,53.5121398,9.8606911,,,,,,,,,,,,,,Hamburg
4096390902,53.5115441,9.8569467,,,,,,,,,,,,,,Hamburg
4096390903,53.5115545,9.8569011,,,,,,,,,,,,,,Hamburg
4096390909,53.5116342,9.857341,,,,,,,,,,,,,,Hamburg
4096399423,53.5118583,9.8587344,,,,,,,,,,,,,,Hamburg
4096399433,53.5119022,9.8588028,,,,,,,,,,,,,,Hamburg
4096399440,53.5119221,9.8591568,,,,,,,,,,,,,,Hamburg
4096399444,53.5119444,9.8590898,,,,,,,,,,,,,,Hamburg
4096399720,53.5122969,9.8617438,,,,,,,,,,,,,,Hamburg
1174544582,53.5128471,9.8674269,,,,,,,,,,,,,,Hamburg
1174544612,53.5126131,9.8643328,,,,,,,,,,,,,,Hamburg
1174544651,53.512852,9.8694975,,,,,,,,,,,,,,Hamburg
1174544685,53.5126985,9.8657511,,,,,,,,,,,,,,Hamburg
4096390929,53.5125522,9.8639142,,,,,,,,,,,,,,Hamburg
4096390930,53.5125841,9.8639692,,,,,,,,,,,,,,Hamburg
4096390932,53.5125952,9.8643818,,,,,,,,,,,,,,Hamburg
4096390934,53.5126135,9.8646419,,,,,,,,,,,,,,Hamburg
4096390946,53.5127818,9.8667917,,,,,,,,,,,,,,Hamburg
4096390951,53.5128129,9.866848,,,,,,,,,,,,,,Hamburg
482151630,53.5171905,9.860995,,,,,,,,,,,,,,Hamburg
482151632,53.5182825,9.8615726,,,,,,,,,,,,,,Hamburg
1174544572,53.5175923,9.8609499,,,,,,,,,,,,,,Hamburg
1174544577,53.5161562,9.8569192,,,,,,,,,,,,,,Hamburg
482151634,53.518893,9.8657275,,,,,,,,,,,,,,Hamburg
482151636,53.5194751,9.8694765,,,,,,,,,,,,,,Hamburg
1174544546,53.5128606,9.8717365,,,,,,,,,,,,,,Hamburg
4096390950,53.5128003,9.8717335,,,,,,,,,,,,,,Hamburg
332952236,53.5193282,9.8717597,,,,,,,,,,,,,,Hamburg
1174544574,53.5176144,9.874139,,,,,,,,,,,,,,Hamburg
1174544619,53.5153029,9.8716556,,,,,,,,,,,,,,Hamburg
1174544647,53.5186879,9.8750288,,,,,,,,,,,,,,Hamburg
1174544726,53.5170654,9.8726952,,,,,,,,,,,,,,Hamburg
4096399566,53.5159772,9.8715135,,,,,,,,,,,,,,Hamburg
4096399784,53.5148895,9.8716745,,,,,,,,,,,,,,Hamburg
4096399785,53.5148895,9.8717606,,,,,,,,,,,,,,Hamburg
4096399861,53.515285,9.871197,,,,,,,,,,,,,,Hamburg
4096400317,53.5162929,9.8717764,,,,,,,,,,,,,,Hamburg
4096400532,53.5172211,9.8729727,,,,,,,,,,,,,,Hamburg
4096400550,53.5174412,9.8735252,,,,,,,,,,,,,,Hamburg
348379394,53.6334081,9.9806301,,,,,,,,,,,,,,Hamburg
670385712,53.6328169,9.9783404,,,,,,,,,,,,,,Hamburg
670385713,53.6330611,9.9788124,,,,,,,,,,,,,,Hamburg
670385725,53.6334857,9.9806848,,,,,,,,,,,,,,Hamburg
683321682,53.6324977,9.9777639,,,,,,,,,,,,,,Hamburg
683321687,53.6324942,9.9784046,,,,,,,,,,,,,,Hamburg
1603503043,53.6338537,9.9802234,,,,,,,,,,,,,,Hamburg
5810651346,53.6330073,9.9787084,,,,,,,,,,,,,,Hamburg
1174468444,53.4995315,10.0955589,,,,,,,,,,,,,,Hamburg
1174468712,53.4991812,10.0987939,,,,,,,,,,,,,,Hamburg
1174468638,53.5010592,10.0935563,,,,,,,,,,,,,,Hamburg
2805485325,53.5067236,10.0931283,,,,,,,,,,,,,,Hamburg
1174468593,53.5062962,10.1054573,,,,,,,,,,,,,,Hamburg
1174468516,53.5040437,10.1076696,,,,,,,,,,,,,,Hamburg
1174468794,53.5046018,10.1081534,,,,,,,,,,,,,,Hamburg
2805485282,53.5043969,10.1079758,,,,,,,,,,,,,,Hamburg
2805485317,53.5088782,10.095727,,,,,,,,,,,,,,Hamburg
2805485321,53.5087146,10.095192,,,,,,,,,,,,,,Hamburg
1174468373,53.5081497,10.1033941,,,,,,,,,,,,,,Hamburg
1174468472,53.5087501,10.1015902,,,,,,,,,,,,,,Hamburg
1174468664,53.5084181,10.1026276,,,,,,,,,,,,,,Hamburg
1809394379,53.5080945,10.1035171,,,,,,,,,,,,,,Hamburg
1815399150,53.5079672,10.1036544,,,,,,,,,,,,,,Hamburg
1815399159,53.5092828,10.1007937,,,,,,,,,,,,,,Hamburg
1815399160,53.509591,10.1001023,,,,,,,,,,,,,,Hamburg
2805485315,53.5097523,10.0993994,,,,,,,,,,,,,,Hamburg
2805485316,53.509746,10.0991912,,,,,,,,,,,,,,Hamburg
10965260378,53.5657014,10.1087202,,,,,,,,,,,,,,Hamburg
10965260379,53.5657118,10.1087693,,,,,,,,,,,,,,Hamburg
10965260380,53.5657312,10.1088038,,,,,,,,,,,,,,Hamburg
10965260381,53.565755,10.1088111,,,,,,,,,,,,,,Hamburg
10965260382,53.5657787,10.1087783,,,,,,,,,,,,,,Hamburg
10965260383,53.5657712,10.1087311,,,,,,,,,,,,,,Hamburg
10965260384,53.565783,10.1087002,,,,,,,,,,,,,,Hamburg
10965260385,53.5657755,10.1086475,,,,,,,,,,,,,,Hamburg
10965260386,53.565782,10.1086184,,,,,,,,,,,,,,Hamburg
10965260387,53.5657809,10.1085966,,,,,,,,,,,,,,Hamburg
10965260388,53.5657841,10.1085802,,,,,,,,,,,,,,Hamburg
10965260389,53.5657798,10.1085239,,,,,,,,,,,,,,Hamburg
10965260390,53.5657906,10.1084984,,,,,,,,,,,,,,Hamburg
10965260391,53.5657841,10.108433,,,,,,,,,,,,,,Hamburg
10965260392,53.5657658,10.1084275,,,,,,,,,,,,,,Hamburg
10965260393,53.5657582,10.1083784,,,,,,,,,,,,,,Hamburg
10965260394,53.5657301,10.1083457,,,,,,,,,,,,,,Hamburg
10965260395,53.5656992,10.1083403,,,,,,,,,,,,,,Hamburg
1005386650,53.6779351,10.0850979,,,,,,,,,,,,,,Hamburg
2819389874,53.6781469,10.0849363,,,,,,,,,,,,,,Hamburg
1005386669,53.6784004,10.0867439,,,,,,,,,,,,,,Hamburg
2819389875,53.678212,10.0861753,,,,,,,,,,,,,,Hamburg
2819389876,53.6785912,10.0865965,,,,,,,,,,,,,,Hamburg
1005386612,53.6795395,10.0928062,,,,,,,,,,,,,,Hamburg
1005386721,53.6785831,10.0933957,,,,,,,,,,,,,,Hamburg
1005386754,53.6786105,10.0928677,,,,,,,,,,,,,,Hamburg
2542361015,53.6789653,10.0935042,,,,,,,,,,,,,,Hamburg
2542361063,53.679347,10.0936705,,,,,,,,,,,,,,Hamburg
2542361077,53.6794605,10.0928597,,,,,,,,,,,,,,Hamburg
2819389877,53.6796276,10.0934246,,,,,,,,,,,,,,Hamburg
2819389878,53.6796587,10.0938129,,,,,,,,,,,,,,Hamburg
