id,lat,lon,clothes,shoes,cans,waste,rubbish:source,cars,internet_access,payment:mastercard,payment:visa,cooking_oil,clothes.1,shoes.1,gas_bottles,steel,stone,beverage_cartons,waste.1,textiles,addr:district,addr:state,payment:coins,default,industrial,building_waste,concrete,bulky_waste,name:ne,odbl,glass_related_recycling,electrical_related_recycling,metal_related_recycling,packaging_wastes,paper_wastes,plastic_wastes,organic_wastes,construction_wastes,state,station,hazardous/toxic
339298721,50.6720167,11.3244728,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
339298723,50.6724096,11.3240425,,,,,,,,,,,,,,,,,,no,,,,,,,,,,clean,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
339298736,50.673633,11.3226598,,,,,,,,,,,,,,,,,,no,,,,,,,,,,clean,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
339298743,50.6733872,11.3230367,,,,,,,,,,,,,,,,,,no,,,,,,,,,,clean,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1073202130,50.6735386,11.3244991,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1073202446,50.6749134,11.3227664,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037545,50.6733316,11.3203792,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037555,50.6747954,11.3203851,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037558,50.6740013,11.3205085,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037565,50.6734573,11.3217208,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037579,50.6737861,11.3212348,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037584,50.6750582,11.3204007,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037587,50.6744378,11.3233007,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037590,50.6737535,11.3225051,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037593,50.6729882,11.3235126,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037595,50.6745177,11.3203889,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037598,50.6727169,11.3238875,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1073201766,50.6762776,11.3213947,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037549,50.675786,11.3209902,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1763898777,50.763532,11.2300588,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1763898782,50.7635934,11.2309092,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1763898785,50.7636548,11.2300366,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1763898790,50.7637162,11.230887,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7005629722,50.7151363,11.3138197,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7005629723,50.7151053,11.3138188,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7005629724,50.715105,11.3138409,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7005629725,50.715136,11.3138419,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7005629726,50.7150751,11.3138519,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7005629727,50.7150617,11.3138513,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7005629728,50.7150607,11.3139049,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7005629729,50.7150741,11.3139056,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2098453874,50.4620719,11.6324099,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2098453902,50.4619444,11.6324218,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2098453866,50.462103,11.633232,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2098453887,50.4619755,11.6332439,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1750759887,50.4717208,11.6343671,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1750759893,50.4720023,11.6348832,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1750759899,50.4722861,11.6335808,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1750759911,50.4725564,11.6341038,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5634631215,50.6586909,11.378561,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5634631216,50.6583917,11.3783008,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5634631217,50.6586246,11.3776517,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5634631218,50.6589664,11.3779199,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5640016094,50.6549745,11.4285129,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5640016095,50.6553929,11.4277351,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5640016096,50.6557738,11.4272469,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5640016097,50.6561275,11.4272844,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5640016098,50.6563485,11.4280086,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5640016099,50.656522,11.4281481,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5640016100,50.6568176,11.4285606,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
9586329059,50.5767698,11.5137571,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
9586329060,50.5767949,11.5138605,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
9586329061,50.5765114,11.5146304,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
9586329062,50.5764625,11.5145556,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1482514790,50.6550846,11.4298316,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1611049602,50.6559904,11.429564,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5640016101,50.656858,11.4300255,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5640016102,50.6570012,11.4309809,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5640016103,50.6569974,11.4309552,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5640016104,50.656268,11.431742,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1444592645,50.652166,11.4437027,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1444592655,50.6522568,11.443923,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1444592661,50.6523162,11.4442177,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1444592663,50.6523546,11.4453963,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1444592664,50.652372,11.4447794,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1444592680,50.6527876,11.4436889,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1444592683,50.6529342,11.4446197,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
339298714,50.6710649,11.3285742,,,,,,,,,,,,,,,,,,no,,,,,,,,,,clean,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
339298716,50.6709976,11.3276654,,,,,,,,,,,,,,,,,,no,,,,,,,,,,clean,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
339298717,50.6710331,11.32679,,,,,,,,,,,,,,,,,,no,,,,,,,,,,clean,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
339298719,50.6711949,11.3263315,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
339298720,50.6715033,11.3254845,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1073201864,50.6729035,11.3258649,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1073202195,50.6713186,11.3293721,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1073202438,50.6719163,11.3281372,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037524,50.6711836,11.3292536,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2009037552,50.6711088,11.3288459,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2079125691,50.6713574,11.3259526,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2079125694,50.6713833,11.3261532,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2079125704,50.6718706,11.3249755,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5583170343,50.671421,11.3291605,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966083,50.7259482,11.374834,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966084,50.7259646,11.3746332,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966086,50.7262188,11.3747109,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966089,50.7268397,11.3742998,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966091,50.7268971,11.3757016,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966093,50.7269419,11.3765091,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966094,50.7269993,11.3765736,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966096,50.7270795,11.3738563,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966098,50.7272578,11.3767732,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966099,50.7272578,11.3769189,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966100,50.7272776,11.376583,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966101,50.7272988,11.3767732,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966102,50.7274484,11.37373,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966105,50.7281779,11.3755365,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1772966085,50.7260302,11.3771034,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1075098981,50.7166648,11.3978273,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2091406330,50.7159596,11.3976247,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2091406412,50.7165899,11.3973342,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7931743496,50.7160516,11.3980728,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
10560160808,50.7166293,11.3975938,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1037241600,50.6901253,11.5774079,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1037241651,50.6903762,11.5789893,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1037242204,50.6903322,11.5783636,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2145138791,50.6902667,11.577426,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2159906169,50.6900562,11.5790019,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2159906173,50.6900801,11.5780967,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2133917064,50.6904488,11.5820834,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
2159906175,50.6901039,11.5821211,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
10152458749,50.8190334,10.1286756,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
10152458750,50.81895,10.1294594,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
10152458751,50.8190312,10.1307195,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
10152458752,50.8191795,10.1313451,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
10152458754,50.8196878,10.1290041,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
10152458753,50.8194726,10.1318752,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4776338044,50.9437411,10.4603628,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4776338045,50.9437193,10.4603672,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4776338046,50.9437286,10.4604861,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4776338047,50.9437505,10.4604817,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
534080531,50.9969857,10.4010465,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
534080532,50.997861,10.4009001,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
534080535,50.9976882,10.4009295,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
534080536,50.9970916,10.4029394,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
534080537,50.9970309,10.4017208,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
534080546,50.9977434,10.4029231,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
534080547,50.9979789,10.402703,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4573130655,50.9970355,10.4010376,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4573130675,50.9973652,10.4029201,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4573130676,50.9978843,10.4027816,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4573130677,50.9979726,10.4025049,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7595904023,50.997946,10.4020451,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7595904024,50.9978085,10.4028409,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5327148227,50.8131897,10.7307877,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5327148228,50.8128739,10.7307459,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5327148229,50.812918,10.7300094,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5327737614,50.8133079,10.7300702,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
456731547,50.9528936,10.7204326,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5368081339,50.9536697,10.719968,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5368081340,50.955081,10.7192025,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5368081341,50.9538293,10.7198815,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5368081342,50.9533626,10.7201346,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5368081343,50.9552736,10.7201113,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5368081344,50.9529872,10.7203343,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5368081345,50.9530642,10.7212649,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7692739992,50.9558532,10.7213613,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7692739993,50.9530897,10.7235955,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7692739994,50.9526855,10.7217608,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7692739995,50.9538169,10.7224538,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
7692739996,50.9561309,10.7226843,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
3037799584,50.9609134,10.7329439,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4073892304,50.9610589,10.7333188,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4073892310,50.9612619,10.7337866,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4073892314,50.9614316,10.7333777,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4073892321,50.9616221,10.7331242,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4073892327,50.9618144,10.7330241,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4073892330,50.962082,10.7325844,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4073892331,50.9621059,10.7329283,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
6359933400,50.9611429,10.7334022,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
6359933401,50.9614965,10.73292,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
8933504543,50.9614158,10.7331083,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
8933504544,50.9619799,10.7324691,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
8933504545,50.9619966,10.7326203,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
8933504546,50.9611997,10.7334631,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
8933504547,50.9612694,10.7334604,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
8933504548,50.9612894,10.7334437,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
8933504549,50.9614928,10.7332599,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
8933504550,50.9615551,10.7331838,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
8933504554,50.9612346,10.7334687,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
3037799580,50.9597864,10.734892,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
4073892302,50.960325,10.7359631,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
8933504541,50.9600943,10.7358536,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1186327831,51.0546583,10.653699,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1187486842,51.0539531,10.6541592,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5193698674,51.0552849,10.6559712,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1187485333,51.0546413,10.6564963,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1186327788,51.0594948,10.6495861,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1186327746,51.0560158,10.6524125,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1186327792,51.0559629,10.6528167,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
1186327826,51.0579578,10.6507652,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5193698668,51.0579351,10.6544343,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
5193698669,51.060474,10.6528115,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,no,no,no,no,no,no,no,no,Thuringia,recycling centres,no
