id,lat,lon,reversed_category
411875504,49.4523939,11.0545512,clothes glass_related_recycling
412136178,49.2942169,10.5758016,
412258519,48.4726623,12.6877107,organic_wastes
412265123,49.7296831,9.9623217,cans clothes waste glass_related_recycling electrical_related_recycling metal_related_recycling packaging_wastes paper_wastes plastic_wastes organic_wastes
412814202,49.4015255,11.1461618,clothes shoes glass_related_recycling
413018282,47.900527,11.2643938,glass_related_recycling
413486410,48.3339384,10.9061352,glass_related_recycling
413491854,49.7703172,9.2452751,glass_related_recycling
413567567,48.2378745,11.8550125,cans clothes shoes glass_related_recycling paper_wastes
413590138,48.615207,12.3273327,cans clothes glass_related_recycling electrical_related_recycling metal_related_recycling paper_wastes
413720107,47.8954377,11.8411799,cans glass_related_recycling paper_wastes
413898110,49.0260415,12.064975,glass_related_recycling
413911824,48.1912853,11.8684321,cans clothes glass_related_recycling electrical_related_recycling paper_wastes
413976008,48.8551339,12.6267981,
413986169,48.1626541,11.5217748,cans clothes shoes beverage_cartons glass_related_recycling plastic_wastes
414026159,49.7557857,11.529542,glass_related_recycling
414050608,50.0402436,9.2128021,cans glass_related_recycling
414074205,48.250745,11.8419733,cans clothes glass_related_recycling paper_wastes
414624587,48.1682144,11.467768,
414912215,49.9324029,10.8828525,cans clothes glass_related_recycling metal_related_recycling
415378103,49.2953798,10.5845682,cans glass_related_recycling electrical_related_recycling
415378111,49.2963695,10.5788243,cans clothes shoes glass_related_recycling
415384214,48.1566074,11.462196,cans glass_related_recycling plastic_wastes
415905615,48.3719214,11.5158133,glass_related_recycling
416009352,49.7847571,9.9665395,waste glass_related_recycling paper_wastes
416037479,49.0337932,12.123992,clothes glass_related_recycling
416365832,47.8566493,12.0036686,cans beverage_cartons glass_related_recycling paper_wastes
416367169,47.8621295,12.0094056,glass_related_recycling paper_wastes
416744386,49.5489601,10.2309863,glass_related_recycling metal_related_recycling
416744988,49.5461199,10.2341952,glass_related_recycling
416769774,48.071239,11.6050396,clothes glass_related_recycling paper_wastes
416791486,50.21768,11.9321373,cans glass_related_recycling paper_wastes
416791488,50.2167161,11.9309067,clothes
416793919,50.2201919,11.9250675,cans clothes glass_related_recycling paper_wastes
416793924,50.2213966,11.9461519,cans clothes glass_related_recycling paper_wastes
416857990,49.3634833,11.1722388,clothes glass_related_recycling
416928729,48.8188848,11.0838771,clothes shoes glass_related_recycling metal_related_recycling
417130866,48.5357646,10.8027948,cans glass_related_recycling
417212102,49.264394,10.6918036,
417219161,49.6464534,11.4362244,
417659856,49.8976415,10.9126074,clothes glass_related_recycling
417796965,47.8538194,12.022297,cans glass_related_recycling paper_wastes
417802158,48.0935332,11.5135834,cans clothes glass_related_recycling plastic_wastes
417998347,50.1844043,11.9231891,cans glass_related_recycling paper_wastes
418086237,49.9611311,11.6050149,
418125108,47.7195293,11.1480295,
418125109,47.7191771,11.1586896,
418353402,49.9301276,10.8538676,cans clothes glass_related_recycling
418370361,47.8993318,11.8338051,clothes paper_wastes
418375877,49.3582002,11.1725864,clothes glass_related_recycling
418611163,47.5807766,9.9158143,cans glass_related_recycling paper_wastes
418749779,50.0029272,9.188416,cans clothes glass_related_recycling
418755919,48.7781427,11.4589567,
418777148,49.3526715,11.2555946,
418777297,50.0249952,9.1964364,cans clothes glass_related_recycling
418845773,49.3674439,11.170116,clothes glass_related_recycling metal_related_recycling
418861152,49.7692417,9.9401366,glass_related_recycling
419020520,48.1094306,11.4772544,cans clothes glass_related_recycling plastic_wastes
419152590,49.9423719,10.9172628,cans glass_related_recycling
419250323,48.1028355,11.4832878,cans clothes glass_related_recycling plastic_wastes
419266662,48.247523,11.4496847,
419413382,49.8567867,10.230762,glass_related_recycling
419524707,50.0519226,9.0014784,glass_related_recycling electrical_related_recycling paper_wastes
419621207,49.9347385,10.9252136,cans clothes glass_related_recycling
419628172,49.9391441,10.9266694,cans glass_related_recycling
419915012,49.4665056,11.1628865,glass_related_recycling
420063193,49.771555,11.6548145,cans glass_related_recycling paper_wastes
420123283,47.8783608,11.9924885,cans beverage_cartons glass_related_recycling paper_wastes
420244570,49.81099,11.5250871,glass_related_recycling
420341122,48.6806713,10.8712755,cans glass_related_recycling electrical_related_recycling metal_related_recycling paper_wastes
420400271,49.2653795,10.6917555,
420450543,47.9406091,12.7406721,organic_wastes
420450573,47.9342893,12.7387082,paper_wastes
420769578,48.6929862,10.9063946,glass_related_recycling
420780611,47.5584147,10.2111008,cans glass_related_recycling paper_wastes
420780768,47.5664189,10.1889334,cans glass_related_recycling paper_wastes
420792912,48.4645522,10.4108238,cans glass_related_recycling metal_related_recycling paper_wastes
420849768,49.4521107,11.0847679,glass_related_recycling
421013789,47.9342313,12.7297813,cans clothes glass_related_recycling electrical_related_recycling metal_related_recycling paper_wastes
421412473,49.3662653,11.2099501,cans clothes glass_related_recycling
422702723,49.8918288,10.9079838,clothes shoes glass_related_recycling
423259281,48.1683999,11.2799207,cans glass_related_recycling paper_wastes
423291233,48.0415991,11.6294854,glass_related_recycling
423346770,47.8505935,12.0172812,
423780375,49.829044,10.9358219,
423782753,48.272,12.2627604,glass_related_recycling
423829654,50.0258482,9.0455189,clothes
423832516,49.9036189,10.8943148,clothes shoes glass_related_recycling
423962272,49.8932313,10.9003263,glass_related_recycling
424241026,49.5961678,10.9620388,glass_related_recycling
425201193,50.3060246,11.9029974,cans glass_related_recycling plastic_wastes
425440767,49.8946837,10.9008068,clothes shoes glass_related_recycling
425487798,50.0074093,12.0972559,
425487801,50.005536,12.0989426,
425487803,50.0036887,12.0999974,
426447967,48.76279,13.6265569,cans glass_related_recycling
426894282,50.3064778,11.9119236,cans glass_related_recycling plastic_wastes
427053953,48.9003312,10.5559918,cans glass_related_recycling
427068595,48.8933506,10.556805,cans glass_related_recycling
427192661,48.0346275,10.715197,glass_related_recycling
427619227,48.0152,10.30545,cans clothes shoes glass_related_recycling
427752235,47.8583965,12.1061788,cans beverage_cartons glass_related_recycling packaging_wastes paper_wastes plastic_wastes organic_wastes
427968514,49.9221044,10.2341781,cans clothes glass_related_recycling electrical_related_recycling metal_related_recycling paper_wastes
428094538,48.4073525,11.7413062,clothes glass_related_recycling paper_wastes
428099792,49.3509866,11.306217,cans clothes glass_related_recycling
428113757,49.3523954,11.2411146,cans clothes glass_related_recycling
428269621,48.1528293,11.4667369,cans glass_related_recycling packaging_wastes
428467388,49.889673,10.9051186,clothes shoes glass_related_recycling
428604063,49.2894456,10.5538168,cans clothes glass_related_recycling electrical_related_recycling metal_related_recycling
428744648,48.1644713,11.4543388,
428744649,48.1704712,11.4698538,cans clothes shoes glass_related_recycling packaging_wastes
428794781,48.0022328,10.5929443,clothes shoes glass_related_recycling
428851833,49.9332463,10.8218858,cans clothes glass_related_recycling
429262294,49.8986302,10.8840614,glass_related_recycling
429270669,49.8980356,10.8782947,glass_related_recycling
429317376,49.354209,11.1502559,cans glass_related_recycling
429335544,49.9806294,9.7529713,
429341473,49.7852799,9.932308,clothes glass_related_recycling
429417319,47.7638688,11.3873174,cans clothes glass_related_recycling
429459758,49.8877641,10.91464,clothes shoes glass_related_recycling
429459780,49.8909983,10.9102035,clothes shoes glass_related_recycling
429532356,47.7596231,11.3735221,cans clothes shoes glass_related_recycling electrical_related_recycling
429538767,50.2153227,11.9508987,cans clothes glass_related_recycling paper_wastes
429615968,48.5427446,11.8087006,cans clothes glass_related_recycling electrical_related_recycling metal_related_recycling paper_wastes
429628428,48.1220964,11.4958475,
429630837,49.7298153,11.058622,paper_wastes
429630838,49.7324059,11.0593466,clothes
429748650,48.245499,11.452559,
429748654,48.241795,11.4542327,
429942100,49.8053595,9.1577877,clothes shoes
429967965,49.8011067,9.1677826,clothes glass_related_recycling
430179994,49.7158285,11.0884794,clothes paper_wastes
430180062,49.6949103,11.072673,glass_related_recycling
430205091,49.3888664,10.1660956,glass_related_recycling metal_related_recycling
430352030,48.2530387,11.4334903,cans glass_related_recycling
430366582,49.4852961,11.1133815,clothes
430370790,47.9069775,10.6267239,
430370965,47.9159962,10.625736,cans glass_related_recycling paper_wastes
430371544,47.9100505,10.6301529,
430374899,48.2370876,11.1625767,cans glass_related_recycling paper_wastes
430531264,49.0239211,12.14282,organic_wastes
430571442,49.9371505,10.7879996,cans clothes glass_related_recycling
430790088,49.8994306,10.870606,clothes shoes glass_related_recycling
430823313,49.8965109,10.8772597,glass_related_recycling
430904853,49.4468439,11.1185901,clothes glass_related_recycling
430931010,49.9190074,10.5945671,
430957504,49.4495298,11.0615165,clothes glass_related_recycling
431200772,49.4676319,11.0988433,clothes shoes glass_related_recycling
431323581,49.7102162,11.0650389,clothes glass_related_recycling metal_related_recycling
431323636,49.7200591,11.0684451,clothes glass_related_recycling
431329602,48.3689828,10.9092462,glass_related_recycling
431829921,49.3511552,11.1611432,cans clothes glass_related_recycling
432607335,48.1235725,11.3509448,clothes shoes glass_related_recycling packaging_wastes paper_wastes plastic_wastes
432625656,47.9328576,10.7160223,
432885005,48.1650759,11.5541323,
432924755,50.3092901,11.9115221,glass_related_recycling paper_wastes
432983011,47.8579852,11.2326932,cans glass_related_recycling electrical_related_recycling
432983460,47.8731679,11.2192287,cans clothes glass_related_recycling electrical_related_recycling
433047952,47.8702942,12.1017253,cans clothes beverage_cartons glass_related_recycling packaging_wastes paper_wastes plastic_wastes organic_wastes
434094566,47.9915694,10.1986752,cans glass_related_recycling metal_related_recycling paper_wastes
434122808,49.5509118,11.47894,cans glass_related_recycling
434153873,49.5565908,10.3003716,glass_related_recycling
434467596,48.1947615,10.1697396,cans clothes glass_related_recycling metal_related_recycling paper_wastes
434549773,49.8071805,9.4853264,cans glass_related_recycling metal_related_recycling
434648793,49.9343707,9.7099658,glass_related_recycling
434729183,49.9041142,9.6765762,glass_related_recycling
435133239,47.7515129,11.3821199,cans clothes glass_related_recycling electrical_related_recycling
435144037,49.0886738,10.6601305,cans glass_related_recycling
435380659,49.457121,11.2596223,glass_related_recycling
435424793,49.8723869,9.7186782,glass_related_recycling paper_wastes
436150415,47.8716035,11.8997725,cans glass_related_recycling paper_wastes
436616893,47.7784962,12.1491722,clothes glass_related_recycling paper_wastes
436636202,48.5644401,10.8231946,cans clothes glass_related_recycling
436770730,48.1052719,11.6529629,cans glass_related_recycling plastic_wastes
437320547,49.9342532,9.0415277,cans clothes glass_related_recycling
437367850,48.319152,11.6869683,clothes shoes glass_related_recycling
437435315,49.3804067,11.3336089,cans clothes glass_related_recycling
437551668,48.3791367,10.8501409,waste paper_wastes
437582590,49.7335965,11.0615083,clothes glass_related_recycling
437984843,50.2759716,11.0888457,organic_wastes
438047087,48.151145,12.6675128,glass_related_recycling electrical_related_recycling organic_wastes
438263790,49.8493061,9.9591486,clothes glass_related_recycling
438422108,48.2221296,11.1028048,
438617883,50.1666058,11.440196,
439177378,49.7205311,12.2838477,cans glass_related_recycling metal_related_recycling paper_wastes
439177379,49.728305,12.2903769,cans glass_related_recycling metal_related_recycling paper_wastes
439177380,49.7259242,12.2813048,cans glass_related_recycling metal_related_recycling paper_wastes
439177381,49.7297008,12.2699619,cans clothes glass_related_recycling metal_related_recycling paper_wastes
439195209,49.7388042,12.3482649,cans clothes glass_related_recycling metal_related_recycling paper_wastes
439210922,49.886958,10.9085278,glass_related_recycling
439234778,48.1296196,11.5649631,cans glass_related_recycling plastic_wastes
439808286,48.1436641,11.4908337,cans glass_related_recycling metal_related_recycling paper_wastes
440097283,47.8632246,11.3818738,cans glass_related_recycling metal_related_recycling paper_wastes
440451361,48.3150354,11.6848737,cans clothes glass_related_recycling paper_wastes
440467160,49.8206894,9.929595,glass_related_recycling
440473677,48.2652558,11.0728087,
440660733,48.2031936,12.4107798,glass_related_recycling
440661019,48.2200345,12.3977198,glass_related_recycling
440663201,49.8859446,10.9023807,clothes shoes glass_related_recycling
441151668,49.5269517,11.6182303,
441151775,49.5338387,11.6285476,
441299283,48.1653076,11.5792015,cans glass_related_recycling plastic_wastes
441299308,48.1648561,11.582891,cans glass_related_recycling
441309861,49.8127017,9.7613467,clothes shoes glass_related_recycling
441314934,48.9224812,12.2099901,
441337123,49.8576978,10.6848688,
441408332,49.4323719,10.9792464,cans clothes shoes glass_related_recycling
441583829,47.8673941,12.0047788,cans beverage_cartons glass_related_recycling paper_wastes
441904856,48.1746385,10.1858396,cans glass_related_recycling metal_related_recycling paper_wastes
441935349,47.7215246,10.292605,cans glass_related_recycling packaging_wastes paper_wastes plastic_wastes
441935503,47.7185292,10.2915153,cans clothes beverage_cartons glass_related_recycling paper_wastes
441935614,47.7134288,10.2889034,cans clothes beverage_cartons glass_related_recycling paper_wastes
441935801,47.7258594,10.2977355,cans clothes shoes glass_related_recycling paper_wastes plastic_wastes
442005929,47.7861878,10.0902798,
442014674,48.0536061,11.6210227,glass_related_recycling paper_wastes
442014720,48.0638207,11.6234316,glass_related_recycling paper_wastes
442116765,49.9664835,11.408214,
442291995,49.036412,11.182438,
442294825,49.3577296,11.2384186,cans glass_related_recycling
442485569,48.243904,11.6556021,clothes glass_related_recycling
442573603,49.7315648,9.2320447,clothes shoes glass_related_recycling
442667405,49.3885572,11.2595278,cans clothes glass_related_recycling
442681036,49.1146412,10.6783097,cans glass_related_recycling
442687805,48.0721638,11.6043619,glass_related_recycling paper_wastes
442727814,47.5690813,11.5340896,glass_related_recycling paper_wastes plastic_wastes
442731087,47.9084337,12.7154509,cans glass_related_recycling paper_wastes
442884768,49.8027485,10.168107,
442935276,49.4863653,10.2903912,
443086477,49.7284886,9.6742061,glass_related_recycling
443162552,48.0596201,11.6209023,clothes shoes glass_related_recycling packaging_wastes paper_wastes
443162569,48.0611145,11.6257345,glass_related_recycling packaging_wastes paper_wastes
443287966,49.6628691,9.9247432,glass_related_recycling paper_wastes
443353551,49.3531816,11.22537,cans glass_related_recycling
443458336,49.0219601,12.0885664,glass_related_recycling
443499237,48.3947673,11.9265198,cans clothes shoes glass_related_recycling paper_wastes
443624728,48.2523635,12.4111825,glass_related_recycling organic_wastes
443636916,49.4653222,11.0062826,clothes bulky_waste residual_waste glass_related_recycling electrical_related_recycling metal_related_recycling paper_wastes plastic_wastes organic_wastes hazardous/toxic
443706904,48.8157943,11.3190459,glass_related_recycling
443815741,47.756401,11.5537212,clothes shoes glass_related_recycling
443898009,49.5968126,11.0678472,clothes glass_related_recycling
443927619,48.3357522,10.4405226,organic_wastes
443927623,48.3394548,10.4458915,cans glass_related_recycling metal_related_recycling
443953969,48.2238954,11.6817469,glass_related_recycling paper_wastes
444366813,47.7963681,11.1957457,cans clothes glass_related_recycling
444570868,49.336779,11.2971216,cans clothes shoes glass_related_recycling
444951266,47.8614483,12.0000431,cans clothes glass_related_recycling paper_wastes
445023751,49.1178042,10.9289847,clothes glass_related_recycling metal_related_recycling
445077632,48.4265154,10.1907907,glass_related_recycling
445077666,48.4232983,10.1858103,
445121811,47.9795912,10.1824069,cans glass_related_recycling paper_wastes
445310414,48.1903962,11.2513257,cans glass_related_recycling paper_wastes
445420342,47.8595883,12.0091965,paper_wastes
445432330,47.8561166,12.0129143,cans glass_related_recycling paper_wastes
445614442,49.0151314,12.0616269,glass_related_recycling
445649157,49.0217423,12.0911418,glass_related_recycling
446305715,49.6015413,11.0013037,cans clothes glass_related_recycling
446305717,49.6045907,11.0008106,clothes glass_related_recycling
446763619,49.8813903,10.8992965,clothes shoes glass_related_recycling
446991385,48.3951113,10.8074183,cans glass_related_recycling
447300156,48.3554169,10.6325825,cans glass_related_recycling
447408953,48.3735851,10.7682981,cans glass_related_recycling
447833934,49.8910183,10.8763495,glass_related_recycling
447863025,48.6281338,13.186837,
448137530,49.592632,11.073549,cans clothes glass_related_recycling
448137606,49.5937446,11.0736212,glass_related_recycling
448296239,48.2019485,11.6031414,glass_related_recycling metal_related_recycling packaging_wastes plastic_wastes
448324993,49.9382468,11.6111407,cans glass_related_recycling paper_wastes
448405167,49.8899061,10.8865782,glass_related_recycling
448405677,49.9328159,11.6238124,cans glass_related_recycling paper_wastes
448425829,50.1671069,10.938122,cans clothes shoes glass_related_recycling
448555493,47.971062,10.267428,glass_related_recycling
448564967,48.4750255,11.8990132,glass_related_recycling paper_wastes
448821482,47.9025933,11.8322814,cans clothes glass_related_recycling paper_wastes
448822401,47.8493443,12.3671411,clothes glass_related_recycling paper_wastes
448885852,48.0873,11.9694,cans clothes glass_related_recycling paper_wastes plastic_wastes
449023739,49.8897882,10.8968428,clothes shoes glass_related_recycling
449209970,48.2014785,11.6116369,clothes glass_related_recycling packaging_wastes
449209971,48.2005126,11.6079629,cans clothes glass_related_recycling packaging_wastes plastic_wastes
449326613,48.2219607,11.6638067,cans glass_related_recycling paper_wastes
449326991,48.2195747,11.6631979,glass_related_recycling paper_wastes
449643669,48.5734113,10.4950871,cans glass_related_recycling paper_wastes
450047465,49.9049922,10.8626507,glass_related_recycling
450252437,49.2804543,10.5632313,
450252438,49.2822422,10.5650143,organic_wastes
450526096,49.4054786,10.8918587,cans glass_related_recycling metal_related_recycling
450553703,48.5777467,10.4867327,cans glass_related_recycling
450661797,48.5758206,10.499226,cans glass_related_recycling
450731464,49.5292732,11.3372964,glass_related_recycling
450799922,49.8864911,10.8826279,glass_related_recycling
450926939,48.6911935,10.9313924,cans glass_related_recycling
451020880,49.2686803,10.5833737,cans glass_related_recycling electrical_related_recycling metal_related_recycling
451022876,49.3045413,10.5895163,cans clothes shoes glass_related_recycling
451045996,48.0273681,11.0953237,
451643152,49.8500378,9.8575196,cans paper_wastes
451643154,49.8535716,9.8529644,cans paper_wastes
451701345,48.1382791,11.3787792,
451701349,48.1379565,11.3816969,glass_related_recycling paper_wastes
451701814,48.1372204,11.3872228,glass_related_recycling paper_wastes
451702396,48.1397226,11.3869577,clothes
451706654,48.1319972,11.3704906,cans glass_related_recycling paper_wastes
451709866,48.140256,11.3034421,cans glass_related_recycling paper_wastes
451719411,49.0210387,12.0709717,clothes glass_related_recycling
451909549,48.2302109,11.6783192,clothes glass_related_recycling paper_wastes
451946356,48.2276665,11.6773281,glass_related_recycling paper_wastes
452069272,48.1841676,11.582713,cans clothes glass_related_recycling packaging_wastes
452081644,48.163971,11.4435211,glass_related_recycling
452404615,49.6752091,12.1869625,cans glass_related_recycling electrical_related_recycling paper_wastes plastic_wastes organic_wastes
452412793,49.4135913,11.0799166,clothes shoes glass_related_recycling
452501024,49.0203755,12.0854221,glass_related_recycling
452532691,49.5922266,11.0079392,glass_related_recycling electrical_related_recycling
452554261,48.1704765,11.5670139,cans glass_related_recycling plastic_wastes
452554262,48.1774597,11.5750468,cans glass_related_recycling packaging_wastes
452554264,48.1817593,11.5750462,cans clothes glass_related_recycling plastic_wastes
452603281,48.7004977,12.9728026,cans glass_related_recycling
452603414,48.6872685,12.9463747,cans paper_wastes
452642234,48.1639035,11.5804661,cans glass_related_recycling plastic_wastes
452646671,49.6085044,11.0078221,cans glass_related_recycling
452739816,50.2904341,11.9330386,glass_related_recycling
453478567,47.6132274,9.8965915,
453501463,49.2980698,11.29326,clothes glass_related_recycling
454207110,49.1621382,11.1214373,cans glass_related_recycling metal_related_recycling
454338406,49.8717778,10.8897308,clothes shoes glass_related_recycling
454364028,49.8775733,10.8843708,clothes glass_related_recycling
454382168,49.8830447,10.8860854,clothes shoes glass_related_recycling
454398695,49.653711,9.9427212,clothes
454493660,48.2333403,11.6757331,glass_related_recycling paper_wastes
454532437,48.6145337,13.4806286,cans glass_related_recycling
454591098,49.8228711,9.4113441,clothes shoes glass_related_recycling
454982841,49.4607155,11.033067,clothes shoes glass_related_recycling
454982843,49.4055149,11.03486,clothes glass_related_recycling
455243286,49.9937077,9.5700813,cans clothes glass_related_recycling
455439230,49.8673005,10.9078554,clothes glass_related_recycling
455580631,49.3122193,10.5575066,cans glass_related_recycling electrical_related_recycling metal_related_recycling
455580711,49.3092371,10.5625916,cans clothes glass_related_recycling electrical_related_recycling metal_related_recycling
455894905,48.1505505,11.7282051,
455894950,48.1519794,11.7256003,glass_related_recycling paper_wastes
455894951,48.1536153,11.7244552,glass_related_recycling paper_wastes
455901748,48.1076222,11.5838894,cans clothes shoes beverage_cartons glass_related_recycling plastic_wastes
455940319,49.3319501,11.0160203,
455964499,48.5875825,10.7870198,
456132815,49.6049349,10.4414424,
456360416,47.6217804,9.9523491,
456380983,47.7193128,10.2963995,cans clothes shoes glass_related_recycling paper_wastes plastic_wastes
456762490,48.5553371,10.7818347,
456903551,49.2889427,10.5727871,cans glass_related_recycling electrical_related_recycling metal_related_recycling
457013061,49.9871799,11.9369788,cans glass_related_recycling packaging_wastes
457025966,49.9916197,11.9423525,
457046166,49.3605135,11.2521449,cans clothes glass_related_recycling
457100363,47.7813513,11.3288973,cans clothes glass_related_recycling
457363937,49.8888576,10.8709372,clothes shoes glass_related_recycling
457403656,49.01269,12.0631866,glass_related_recycling organic_wastes
457506413,49.988953,9.5747276,cans clothes glass_related_recycling
457506503,48.6148759,13.5338792,cans glass_related_recycling electrical_related_recycling metal_related_recycling paper_wastes
457519353,49.8999422,10.8510892,clothes shoes glass_related_recycling
457550098,48.9831524,10.8853356,
457552796,49.8998575,10.8467301,glass_related_recycling
457587964,47.9928586,10.340128,cans glass_related_recycling
458236941,49.541848,11.3440525,glass_related_recycling
458261200,49.4786243,11.1914893,glass_related_recycling
458347668,49.0252328,12.0627162,clothes glass_related_recycling organic_wastes
458376842,49.1967325,12.0579847,clothes glass_related_recycling
458601923,49.2555933,10.278952,glass_related_recycling
458728132,49.0258347,12.1000153,organic_wastes
458874070,49.8750284,10.8734042,clothes shoes glass_related_recycling
459496749,49.8860398,10.8787068,clothes shoes glass_related_recycling
459617448,49.7230075,11.0884638,glass_related_recycling
459644527,49.8791456,10.8822066,clothes shoes glass_related_recycling
459666718,49.880043,10.883496,glass_related_recycling
459806350,47.9688214,10.2090644,cans glass_related_recycling
459961565,50.209754,11.9690859,cans glass_related_recycling
460357155,49.5927581,11.104096,cans glass_related_recycling
461017066,49.7532616,10.2413929,cans paper_wastes
461054949,49.6259217,11.0116699,cans glass_related_recycling
461068110,48.0781424,11.5130201,cans clothes glass_related_recycling plastic_wastes
461185995,48.1769785,11.7159413,glass_related_recycling paper_wastes
461961753,49.8139692,9.7686121,clothes shoes glass_related_recycling
461966100,49.7551112,11.4202539,glass_related_recycling
461993387,49.7274559,10.1889702,glass_related_recycling
461993957,50.3345466,11.8916884,cans glass_related_recycling plastic_wastes
462164635,48.1169955,11.7017365,cans glass_related_recycling packaging_wastes
462244220,49.5041135,11.440428,cans clothes glass_related_recycling
462269122,49.266656,10.608659,organic_wastes
462684351,48.0122375,10.344354,cans clothes glass_related_recycling
462701881,48.2154671,11.6724835,glass_related_recycling paper_wastes
463022094,49.6392236,11.0058933,cans clothes glass_related_recycling
463642903,48.2775322,10.8851725,cans clothes glass_related_recycling metal_related_recycling paper_wastes
463643148,48.2826402,10.8846731,cans clothes glass_related_recycling paper_wastes
463930792,49.6482762,9.9495676,clothes glass_related_recycling
464010284,49.8806164,10.8560768,clothes glass_related_recycling
464090668,49.8705714,10.8702869,clothes shoes glass_related_recycling
465228472,48.1708519,11.5391863,clothes
465683626,49.9068629,10.8560475,clothes glass_related_recycling
465734459,47.6091417,10.6387476,cans glass_related_recycling metal_related_recycling
466307553,49.6686283,10.0673064,clothes glass_related_recycling
467690178,48.7018662,13.0311566,cans clothes glass_related_recycling
468058688,49.3198702,11.3866775,clothes glass_related_recycling
468290236,48.4576583,10.6610785,glass_related_recycling
469207432,47.9160361,12.1262389,
469338979,49.2866951,10.7782574,
469404831,47.7017196,10.3216226,cans glass_related_recycling paper_wastes plastic_wastes
469512228,48.7959869,11.7492337,glass_related_recycling
469712892,48.223761,10.3779034,cans clothes glass_related_recycling paper_wastes
469821393,48.0393307,12.5707743,cans clothes glass_related_recycling electrical_related_recycling metal_related_recycling paper_wastes
470024706,48.8204971,11.7176161,glass_related_recycling
470024942,48.8146901,11.6922206,cans metal_related_recycling
470264584,48.789111,11.5231249,clothes glass_related_recycling paper_wastes
470357625,47.6628617,10.0951738,
470360480,48.0202383,12.557584,cans glass_related_recycling paper_wastes
470371613,48.137895,11.3774207,cans clothes glass_related_recycling paper_wastes
470371618,48.1344752,11.378142,waste glass_related_recycling paper_wastes
470882450,50.3124892,11.9131421,glass_related_recycling
471030473,48.7988266,11.7706201,clothes
471074803,50.3041577,11.9084343,cans clothes glass_related_recycling plastic_wastes
471130240,47.8536506,12.0561101,paper_wastes
471192394,48.1435845,11.4916687,cans glass_related_recycling
471209907,48.8087771,11.4811809,cans clothes glass_related_recycling
471209946,48.8227905,11.5092219,cans glass_related_recycling
471236145,48.7942257,11.7679692,clothes
471236146,48.7942392,11.7679982,cans glass_related_recycling
471388774,49.4057665,11.1709717,glass_related_recycling
471526839,48.8165342,11.5026137,cans glass_related_recycling
472122389,47.7100034,10.3254121,cans beverage_cartons glass_related_recycling paper_wastes
472122393,47.7083147,10.3253982,cans glass_related_recycling paper_wastes plastic_wastes
472138452,47.7111369,10.3318363,cans clothes glass_related_recycling packaging_wastes paper_wastes
472142417,47.712273,10.3300536,cans beverage_cartons glass_related_recycling paper_wastes
472272031,48.3337857,10.9041182,glass_related_recycling
472332984,49.2507346,11.1715554,glass_related_recycling metal_related_recycling
472394576,48.8102952,11.4871064,clothes
472427472,50.0124792,9.3312363,cans glass_related_recycling
472444381,48.8975735,11.6476754,cans glass_related_recycling metal_related_recycling
473109346,49.7666308,9.1932926,clothes glass_related_recycling
473120034,49.3988511,10.889049,cans clothes glass_related_recycling metal_related_recycling paper_wastes
473156559,48.3186923,10.8620888,clothes shoes
473438310,49.9298227,10.814389,cans glass_related_recycling
473438815,49.9332826,10.8075423,
473583849,47.5788346,10.2391578,cans glass_related_recycling paper_wastes
473608079,50.0230241,12.0959844,
473669788,48.5644567,10.9632685,cans glass_related_recycling
473809619,49.8537165,9.603215,cans clothes glass_related_recycling
474798094,48.1075899,11.7632027,cans glass_related_recycling packaging_wastes paper_wastes
474824043,48.9063105,13.3803781,cans clothes glass_related_recycling
475333428,48.8203255,11.4678957,cans glass_related_recycling
475359399,48.8227948,11.454673,
475359416,48.817555,11.4587372,
475865613,49.2748958,10.595258,cans glass_related_recycling electrical_related_recycling metal_related_recycling
476046759,49.2384087,11.065258,
476047012,49.2383105,11.0545159,
476965897,50.3116501,11.7740201,
477246962,50.3055731,11.887756,cans clothes glass_related_recycling packaging_wastes
477309848,48.810034,11.4497739,cans glass_related_recycling
477550096,47.7751005,10.5086246,
477621096,49.5736636,10.9876964,cans glass_related_recycling
479102938,47.7061199,10.3255466,cans clothes beverage_cartons glass_related_recycling paper_wastes
479115416,47.7069608,10.3243825,clothes
479223938,49.8831689,10.9206174,clothes glass_related_recycling
479375510,48.1279165,11.5823746,cans clothes shoes glass_related_recycling packaging_wastes
479458979,49.6774131,11.1876911,glass_related_recycling paper_wastes
480425853,49.9845155,9.0706331,cans glass_related_recycling
480476218,48.1903628,10.365631,cans glass_related_recycling
480648694,48.2143988,11.2590743,cans glass_related_recycling paper_wastes
480648696,48.2110435,11.2577719,cans glass_related_recycling paper_wastes
480744133,50.1368137,11.8204604,cans clothes glass_related_recycling metal_related_recycling
481048877,48.1033028,11.5615226,cans clothes glass_related_recycling plastic_wastes
481341909,47.5811038,9.8976583,cans clothes shoes glass_related_recycling
481341985,47.520266,9.9705522,
481342069,47.5812227,9.9174795,glass_related_recycling
482323146,47.5477191,10.0214602,
482340657,49.4072176,10.9326268,glass_related_recycling metal_related_recycling
482340660,49.4117332,10.9309111,cans glass_related_recycling metal_related_recycling
482845938,49.7764371,9.9891482,clothes shoes glass_related_recycling
483268613,48.2158936,11.317795,
484864927,49.3218595,10.5610522,cans glass_related_recycling electrical_related_recycling metal_related_recycling
485149766,48.1242222,11.4828717,cans clothes glass_related_recycling packaging_wastes
